hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,customer_type,reservation_status,reservation_status_date
Resort Hotel,1,2.02E+02,2016,February,6,2,0,3,1.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Canceled,11/11/2015
Resort Hotel,1,1.33E+02,2016,February,6,2,5,15,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/21/2016
Resort Hotel,1,4.00E+00,2016,February,6,3,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Canceled,1/30/2016
Resort Hotel,0,1.16E+02,2016,February,6,3,0,4,2.00E+00,0,0,GBR,Direct,Direct,0,0,F,0,No Deposit,Transient,Check-Out,2/7/2016
Resort Hotel,1,1.00E+02,2016,February,6,3,0,4,2.00E+00,0,0,PRT,Direct,Direct,0,0,F,0,No Deposit,Transient,Canceled,10/26/2015
Resort Hotel,0,9.70E+01,2016,February,6,3,0,4,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,F,0,No Deposit,Transient,Check-Out,2/7/2016
Resort Hotel,1,3.90E+01,2016,February,6,3,2,5,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/12/2016
Resort Hotel,1,4.60E+01,2016,February,6,3,7,19,1.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient-Party,Canceled,1/15/2016
Resort Hotel,1,4.60E+01,2016,February,6,3,7,19,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,1,No Deposit,Transient-Party,Canceled,1/15/2016
Resort Hotel,1,2.00E+01,2016,February,6,4,0,1,1.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/18/2016
Resort Hotel,1,1.42E+02,2016,February,6,4,0,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Canceled,1/20/2016
Resort Hotel,1,1.70E+01,2016,February,6,4,0,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/19/2016
Resort Hotel,1,2.60E+01,2016,February,6,4,1,3,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,Canceled,1/11/2016
Resort Hotel,1,8.30E+01,2016,February,6,4,1,3,2.00E+00,2,0,PRT,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,Canceled,1/9/2016
Resort Hotel,1,9.90E+01,2016,February,6,4,4,8,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,12/25/2015
Resort Hotel,1,1.30E+01,2016,February,6,5,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/28/2016
Resort Hotel,1,2.00E+00,2016,February,6,5,0,2,2.00E+00,1,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,2/5/2016
Resort Hotel,1,1.80E+01,2016,February,6,5,1,2,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Canceled,2/3/2016
Resort Hotel,0,8.80E+01,2016,February,6,5,2,2,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/9/2016
Resort Hotel,0,8.80E+01,2016,February,6,5,2,2,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/9/2016
Resort Hotel,1,1.80E+01,2016,February,6,5,2,5,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/26/2016
Resort Hotel,1,1.80E+01,2016,February,6,5,2,5,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/26/2016
Resort Hotel,0,2.11E+02,2016,February,6,5,2,6,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,E,1,No Deposit,Transient,Check-Out,2/13/2016
Resort Hotel,1,2.90E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,1.20E+01,2016,February,6,6,2,1,2.00E+00,2,0,PRT,Online TA,TA/TO,0,0,C,0,No Deposit,Transient,Canceled,1/25/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,2.20E+01,2016,February,6,6,2,1,3.00E+00,1,0,PRT,Online TA,TA/TO,0,0,H,0,No Deposit,Transient,Canceled,1/18/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,7.20E+01,2016,February,6,6,2,1,2.00E+00,0,0,PRT,Groups,Direct,0,0,D,0,No Deposit,Transient-Party,Canceled,1/19/2016
Resort Hotel,1,1.55E+02,2016,February,6,6,2,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Canceled,1/4/2016
Resort Hotel,0,9.40E+01,2016,February,6,6,2,2,2.00E+00,0,0,IRL,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,2/10/2016
Resort Hotel,0,9.40E+01,2016,February,6,6,2,2,2.00E+00,0,0,IRL,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,2/10/2016
Resort Hotel,1,8.10E+01,2016,February,6,6,2,5,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/18/2016
Resort Hotel,0,1.68E+02,2016,February,6,6,2,5,2.00E+00,0,0,DNK,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,2/13/2016
Resort Hotel,1,1.20E+02,2016,February,6,6,4,6,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Canceled,1/4/2016
Resort Hotel,1,8.00E+00,2016,February,6,6,4,10,1.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,2/2/2016
Resort Hotel,1,4.00E+00,2016,February,7,7,2,1,1.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Canceled,2/4/2016
Resort Hotel,1,1.11E+02,2016,February,7,8,1,0,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Canceled,11/11/2015
Resort Hotel,0,1.43E+02,2016,February,7,8,1,1,2.00E+00,0,0,CHN,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,2/10/2016
Resort Hotel,0,1.43E+02,2016,February,7,8,1,1,2.00E+00,0,0,CHN,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,2/10/2016
Resort Hotel,1,1.02E+02,2016,February,7,8,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/2/2016
Resort Hotel,1,1.02E+02,2016,February,7,8,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/2/2016
Resort Hotel,1,1.02E+02,2016,February,7,8,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/2/2016
Resort Hotel,1,1.02E+02,2016,February,7,8,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/2/2016
Resort Hotel,1,1.02E+02,2016,February,7,8,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/2/2016
Resort Hotel,1,1.02E+02,2016,February,7,8,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/2/2016
Resort Hotel,1,5.00E+00,2016,February,7,8,1,3,2.00E+00,2,0,PRT,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,No-Show,2/8/2016
Resort Hotel,0,1.17E+02,2016,February,7,8,1,3,2.00E+00,0,0,IRL,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,2/12/2016
Resort Hotel,0,1.52E+02,2016,February,7,8,1,3,2.00E+00,0,0,IRL,Online TA,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,2/12/2016
Resort Hotel,1,3.20E+01,2016,February,7,8,1,4,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Canceled,1/12/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,1,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,1/16/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,9,0,2,2.00E+00,0,0,FRA,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/11/2016
Resort Hotel,1,3.12E+02,2016,February,7,9,4,10,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,9/12/2015
Resort Hotel,0,2.00E+00,2016,February,7,10,0,1,1.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,2/11/2016
Resort Hotel,0,1.03E+02,2016,February,7,10,0,2,2.00E+00,0,0,NLD,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,2/12/2016
Resort Hotel,0,1.03E+02,2016,February,7,10,0,3,2.00E+00,0,0,NLD,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,2/13/2016
Resort Hotel,1,3.90E+01,2016,February,7,10,1,4,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/27/2016
Resort Hotel,1,3.90E+01,2016,February,7,10,1,4,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/27/2016
Resort Hotel,0,1.03E+02,2016,February,7,10,2,4,1.00E+00,0,0,NLD,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,2/16/2016
Resort Hotel,1,7.00E+00,2016,February,7,11,0,1,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,2/4/2016
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,1.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,1.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,2.70E+01,2016,February,7,11,0,3,3.00E+00,1,0,PRT,Online TA,TA/TO,0,0,H,1,No Deposit,Transient,No-Show,2/11/2016
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,0,2.30E+02,2016,February,7,11,2,3,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,2/16/2016
Resort Hotel,1,0.00E+00,2016,February,7,11,2,3,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Transient,Canceled,2/11/2016
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,6.40E+01,2016,February,7,11,1,3,1.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/30/2015
Resort Hotel,1,2.00E+00,2016,February,7,12,0,1,3.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,No-Show,2/12/2016
Resort Hotel,1,8.80E+01,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,3.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,1,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,1.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,1,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,3.50E+01,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,1/20/2016
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,1,1.11E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,1/26/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,0,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,ESP,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,2/14/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/10/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/10/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.12E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,2/5/2016
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
Resort Hotel,1,1.40E+02,2016,February,7,12,0,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,Non Refund,Transient,Canceled,12/11/2015
